source,target
Esto es lo que estaba buscando.,This is what I have been looking for.
Él no volverá a visitar la ciudad otra vez.,He will never visit the town again.
¿No ves que estamos muy ocupados?,Can't you see we're very busy?
¿Dónde están los niños?,Where are the kids?
Envíe usted la carta por correo aéreo.,Send the letter airmail.
A menudo jugamos ajedrez después de clases.,We often play chess after school.
Esto no es gracioso.,This isn't funny.
¿Tienes algo con qué escribir?,Do you have something to write with?
Ella la pasó bien en el concierto.,She enjoyed herself at the concert.
Vamos a ensayar la cuarta escena.,Let's rehearse the fourth scene.
Yo sé por qué lo quieres.,I know why you want it.
Ellos despreciaron al mentiroso.,They scorned the liar.
Tom no pensó que te gustaría la idea.,Tom didn't think you would like the idea.
Solo quiero una respuesta clara.,I just want a clear answer.
Lo que Tom hizo fue espantoso.,What Tom did was awful.
No olvides quién eres.,Don't forget who you are.
Necesito hablar con vosotros dos.,I need to talk to the both of you.
¿Te gustaría ver el menú?,Would you like to look at the menu?
Necesito una respuesta ya.,I need an answer now.
Acabábamos de empezar cuando comenzó a llover.,We had hardly started when it began to rain.
Tom no va a aceptar un no como respuesta.,Tom won't take no for an answer.
Tom no escucha consejos.,Tom doesn't listen to advice.
Él no podía llevarse bien con sus vecinos.,He could not get along with his neighbors.
¿Con quién hablabas?,Who did you talk to?
Hay algo que tengo que poner en tu conocimiento inmediatamente.,There's something I have to let you know right away.
Mi idioma nativo es el francés.,My native language is French.
Plancha la camisa por favor.,Please iron the shirt.
Él estará furioso cuando se entere que ella mintió.,He will be angry to learn that she told a lie.
La mayoría de nuestros empleados son jóvenes.,Most of our employees are young.
Estoy seguro de que él me confundió con mi hermana.,I'm sure he mistook me for my sister.
Los elefantes no pueden andar en bicicleta.,Elephants can't ride bicycles.
La vida es a menudo comparada con un viaje.,Life is often compared to a voyage.
Yo mismo puedo hacer esto.,I can do this myself.
¿Eres de Australia?,Are you from Australia?
¿Qué piensas del nuevo profesor?,What do you think of the new teacher?
Realmente quiero que Tom sea feliz.,I really do want Tom to be happy.
No quiero beber nada frío.,I don't want to drink anything cold.
Tom comía todas sus comidas en su cuarto.,Tom ate all his meals in his room.
La oficina está llena de gente competente.,The office is full of competent people.
Esto es más caro que eso.,This is more expensive than that.
Vayamos a mi casa.,Let's go to my house.
El aceite no se mezcla con el agua.,Oil and water won't blend with each other.
Tenemos que acordarnos de enviarle a Tom una tarjeta de cumpleaños.,We need to remember to send Tom a birthday card.
No creo que tengamos suficiente comida.,I don't think we have enough food.
Varias carreteras permanecen cerradas.,Many highways remain closed.
Entiendo cómo resolver el problema.,I understand how to solve the problem.
Es una habitación pequeña.,It's a small room.
Tom ha hecho un excelente trabajo.,Tom has done a magnificent job.
No tengo ni la más mínima duda de que Tom se aparecerá en el remate.,I have no doubt in my mind that Tom will show up at the auction.
"Si no tomas vacaciones, colapsarás.","If you don't take a vacation, you'll collapse."
Gracias por este lindo regalo.,Thank you for this nice present.
Este dinero no me pertenece.,This isn't my money.
Tom cosió el botón por detrás.,Tom sewed the button back on.
No estamos haciendo nada.,We aren't doing anything.
Su respuesta es correcta.,Your answer is right.
Eso fue asombroso.,That was awesome.
Le veo alrededor de las 2:30.,See you at about 2:30.
Corta el queso en rodajas finas o en cubos.,Cut the cheese into thin slices or into little cubes.
Por poco fui atropellado por un auto.,I was almost run over by a car.
Tom era el alma de la fiesta.,Tom was the life of the party.
No me quiero arriesgar a perder el último tren.,I don't want to risk missing the last train of the day.
Creo que tu inglés ha mejorado mucho.,I think your English has improved a lot.
Mis manos están limpias.,My hands are clean.
Ya estoy casado.,I'm already married.
Tom no es bueno hablando francés.,Tom isn't good at speaking French.
El sueño es la mejor medicina.,Sleep is the best medicine.
Tom esperaba que Mary le ayudara.,Tom was hoping Mary would help him.
El profesor está hablando por teléfono.,The professor is making a phone call.
¿Quién te pensás que sos?,Who do you think you are?
Ayer Tom vio la televisión.,Tom watched TV yesterday.
Celebramos una fiesta de despedida para ella.,We organized a farewell party for her.
Pensé que Tom habría recordado la reunión de hoy.,I thought Tom would have remembered today's meeting.
Tom se desabrochó su chaqueta.,Tom unzipped his jacket.
No me arrepiento de nada.,I regret nothing.
Esto es muy riesgoso.,This is very risky.
Mi tía es mayor que mi madre.,My aunt is older than my mother.
Mary es la dama de honor.,Mary is the maid of honor.
La Revolución Francesa empezó en 1789.,The French Revolution began in 1789.
Tom sufre a menudo de dolores de cabeza.,Tom often suffers from headaches.
"No me preguntes por qué, pero él huyó cuando me vio.","Don't ask me why but, he ran away when he saw me."
No somos demasiado jóvenes para decir cómo es el amor.,We are not too young to tell what love is like.
Este es el hotel más grande de la ciudad.,This is the biggest hotel in this city.
Todavía te odio.,I still hate you.
¿Sabes lo que ha dicho?,Do you know what he said?
"¿Puedo verte por un minuto, por favor?","Could I see you a minute, please?"
No puedo encontrar mi reloj.,I can't find my watch.
Sabemos que Tom lo hizo.,We know Tom did it.
¿Dónde le duele?,Where does it hurt?
Le puede pasar a cualquiera.,It could happen to anybody.
Veamos la televisión.,Let's watch TV.
Le mentí a mi novia sobre mi edad.,I lied to my girlfriend about my age.
Tom definitivamente debería pedirle su opinión a Mary.,Tom should definitely ask for Mary's opinion.
Me lo dicen mucho.,I get that a lot.
Tom está sentando en su litera.,Tom is sitting on his bunk.
Me gusta sentarme en la ventana.,I like sitting by the window.
¿Quieres que te traiga algo de comer?,Do you want me to bring you something to eat?
Tom escuchó a Mary hablando en el sueño.,Tom heard Mary talking in her sleep.
¿Cuál es tu libro?,Which is your book?
Tom siempre consigue un regalo por su cumpleaños.,Tom always gets a present on his birthday.
No hay nada más que pueda hacer.,There's nothing more I can do.
¿Pero qué dices?,What are you talking about?
La manguera no funcionaba.,The hose didn't work.
Tom le puso un collar antipulgas a su perro.,Tom put a flea collar on his dog.
Ha descubierto una nueva estrella.,He had discovered a new star.
Ellos viven separados.,They live apart.
Vuelve antes de la medianoche o te vas a quedar encerrado afuera.,Get back before midnight or you will be locked out.
Trabajamos desde las nueve a las cinco.,We work from nine to five.
¿Tienes algo que decir sobre esto?,Do you have anything to say regarding this?
"Una hora después, su fiebre era aún más alta.",Her fever was still higher an hour later.
Es nuestra obligación ayudarnos el uno al otro.,It is our duty to help one another.
¿Cuál es la mejor manera de resolver este problema?,What's the best way to solve this problem?
El verano terminó.,The summer is over.
Odio la sopa de cebolla.,I hate onion soup.
Prefiero ir en bicicleta.,I prefer biking.
"Por favor, pásame el periódico.","Bring me the newspaper, please."
Ella se negó a aceptar caridad.,She refused to accept charity.
La suma de dos más tres más cuatro es nueve.,The sum of two plus three plus four is nine.
Fuimos a la cafetería sobre la que te hablé.,We went to the café that I told you about.
¿Por qué está enojado Tom?,What's Tom angry about?
¿Tienes algo que esconder?,Do you have something to hide?
Mañana es mi día libre.,Tomorrow's my day off.
Sus padres dijeron que él debía ir a la universidad.,His parents said that he should go to the university.
Tienes que dejar Boston.,You have to leave Boston.
Mi madre es profesora de psicología.,My mother is a psychology teacher.
Los baños de los aviones no tienen ventanillas por motivos de seguridad.,"For security reasons, the bathrooms on airplanes don't have windows."
Tenemos que aumentar los precios.,We need to raise prices.
¿Cómo puedo desquitarme con él?,How can I get back at him?
Nos gustaría pernoctar aquí.,We would like to stay here tonight.
Mi hermana tendrá trece años el próximo verano.,My sister will be thirteen years old next summer.
Conoce la zona como la palma de su mano.,He knows the area like the back of his hand.
Nunca lo he necesitado.,I've never needed it.
¿Qué quieres que le diga a Tom?,What do you want me to tell Tom?
Dudo que Tom me permitiera hacer eso.,I doubt if Tom would let me do that.
"Esto parece más largo que eso, pero es una ilusión óptica.","This looks longer than that, but it is an optical illusion."
El bienestar de la nación es responsabilidad del gobierno.,The well being of the nation is the government's responsibility.
Su hermano fue malo conmigo.,His brother was nasty to me.
Hay que poner más carbón en la estufa.,You have to put more coal in the stove.
Él no tiene hijos.,He doesn't have any children.
Yo sabía que era real.,I knew it was real.
Tú has derramado tu café.,You've spilled your coffee.
Yo no he hecho eso.,I haven't done that.
No sueltes la cuerda hasta que te diga.,Don't let go of the rope till I tell you.
Déjalo que haga lo que quiera.,Let him do as he likes.
Me tenías que haber contado la historia completa.,You'd better tell me the whole story.
Es importante que pensemos en el futuro del mundo.,It's important for us to think about the future of the world.
¿Puede escribir su nombre acá?,Can you write your name here?
¿Qué tan a menudo lo ves?,How often do you see him?
La misión fue un fracaso.,The mission was unsuccessful.
Tom quería ayudar a Mary.,Tom wanted to help Mary.
No te debo nada.,I owe you nothing.
Mary y su familia vinieron a la estación de tren a despedirnos.,Mary and her family came to the train station to see us off.
"Pinta la puerta de blanco, por favor.",Please paint the door white.
Puede que ella conozca los hechos.,She may know the facts.
Tom hizo una pésima elección.,Tom made a terrible choice.
Acabo de terminar mi tarea.,I have just finished my homework.
Habló de su amabilidad y de su humildad.,He talked of her kindness and humility.
