source,target
Tom se sintió mareado por el calor.,Tom felt dizzy from the heat.
Encontré la ciudad en el mapa.,I located the town on a map.
Se suponía que Tom estuviera aquí a las 2:30.,Tom was supposed to be here by 2:30.
¿Hay un baño cerca de aquí?,Is there a toilet near here?
No eres mi novia.,You're not my girlfriend.
Tom murió hace dos años en un accidente de avión.,Tom died two years ago in a plane crash.
Esta puede ser tu última oportunidad.,This may be your last chance.
La familia de Tom también estaba allí.,"Tom's family was there, too."
Tom dejó el pueblo.,Tom left town.
El banco quiere recuperar su dinero.,The bank wants its money back.
No voy al cine tan frecuentemente como me gustaría.,I don't go to the movies as often as I'd like.
No estás sola en esto.,You're not in this alone.
Volví una segunda vez a Italia en 1980.,I went to Italy for the second time in 1980.
Estuve ausente de la reunión.,I was absent from the meeting.
A veces un lapsus linguae es fatal para un político.,A slip of the tongue is sometimes fatal to a politician.
La nieve impidió que llegáramos a tiempo.,The snow prevented us from arriving on time.
"Disculpe, ¿podría pasarme la sal y la pimienta?","Excuse me, could you pass me the salt and pepper?"
Este automóvil es tan grande como aquel.,This car is as big as that car.
¿Tienes los tobillos hinchados cuando te levantas por la mañana?,Are your ankles swollen when you wake up in the morning?
Tuvo que hacer cola en la boletería.,He had to stand in line at the ticket office.
La tienda ofrece descuentos especiales durante el verano.,The store offers special discounts during the summer.
Aprendemos a leer y escribir en la escuela.,We learn to read and write in school.
"Tom le dice a todo el mundo que no habla francés, pero eso no es verdad.","Tom tells everyone that he can't speak French, but that's not true."
¿Piensas que soy demasiado alto?,Do you think I'm too tall?
El gatito está entre los cachorros.,The kitten is between the puppies.
Yo soy el malo.,I'm the bad one.
Ellos insultaron a Tom.,They verbally abused Tom.
Pensé que Tom y María eran gemelos.,I thought Tom and Mary were twins.
Tomás necesita un taxi.,Tom needs a taxi.
Tom dice que él puede comunicarse con los muertos.,Tom says that he is able to communicate with the dead.
"Tom, no quiero que te lastimes.","Tom, I don't want you getting hurt."
No fue hasta que terminó de leer el libro que ella se dio cuenta de quién lo había escrito.,It was not until she finished reading the book that she noticed who had written it.
La policía encontró el cuerpo de Tom en una tumba poco profunda detrás del granero.,The police found Tom's body in a shallow grave behind the barn.
"Tom vio a una chica sentada completamente sola, por lo que se acercó a hablar con ella.","Tom saw a girl sitting all alone, so he went over to talk to her."
Cambia de idea si quieres.,"Change your mind, if you want to."
Hay poca esperanza de que estén vivos.,There is little hope that they are alive.
Él estaba sentado ahí con una pipa en la boca.,He was sitting there with a pipe in his mouth.
Ellos enterraron a su esposo muerto.,They buried her dead husband.
Yo jugaba al tenis.,I played tennis.
Mary es la suegra de Tom.,Mary is Tom's mother-in-law.
Volverá a las seis.,He'll return at six.
El bus está vacío.,The bus is empty.
Había un gato sobre la mesa.,There was a cat on the table.
¿Vuestro país posee armas nucleares?,Does your country have nuclear weapons?
Es lo que te mereces.,It's what you deserve.
No deberías usar ropa ajustada si estás embarazada.,You should avoid tight fitting clothes if you are pregnant.
Eres la única persona que conozco aquí en Boston.,You're the only person I know here in Boston.
"En cuanto llegue, avisadme.",Let me know as soon as he comes.
La pobre chica se ganaba la vida vendiendo flores.,The poor girl made a living by selling flowers.
No puedo decirte todo lo que se me ha dicho porque me dijeron que no lo hiciera.,I can't tell you everything I've been told because I've been told not to.
Voy a descansar antes de salir.,I'm going to rest before I go out.
He leído varias veces cada uno de estos libros.,I've read all of these books several times each.
He perdido mis cheques de viaje.,I lost my travelers checks.
Soy tan grande como mi padre.,I'm as tall as my father.
¿Se puede expresar de otra manera?,Can it be phrased in another way?
Tuvimos que esperar durante mucho tiempo.,We had to wait a very long time.
No hay nada más duro que un diamante.,There's nothing harder than a diamond.
Tom es el que ayudaba a Mary con los deberes.,Tom is the one who helped Mary with her homework.
Nadie estaba allí.,Nobody was there.
Esa tienda cierra los lunes.,That store is closed Mondays.
Normalmente Tom no se pone sombrero.,Tom doesn't usually wear a hat.
Cualquiera puede hacerlo.,Anyone can do it.
Ella lleva un lindo sombrero.,She's wearing a nice hat.
Es más fácil asentir con la cabeza vacía.,Nodding is easier with an empty head.
"Si pierdo tu amor, lo pierdo todo.","If I lose your love, I lose everything."
Tom piensa que Mary bebe demasiado café.,Tom thinks that Mary drinks too much coffee.
Necesito encontrar gente con quien relajarme.,I need to find people to chill with.
Tom invirtió todo su dinero en la compañía que Mary y su padre manejaban.,Tom invested all his money in the company that Mary and her father managed.
Limpia la pieza.,Clean up the room.
"Tom no se va, ¿verdad?","Tom isn't leaving, is he?"
Por supuesto que no es verdad.,Of course it's not true.
El cielo se está oscureciendo.,The sky is getting dark.
Tom quería que te dijera algo.,Tom wanted me to tell you something.
Tom le dijo a Mary que no nadara ahí.,Tom told Mary not to swim there.
Es un milagro que Tom siga vivo.,It's a miracle that Tom is still alive.
Un gato salió de abajo del auto.,A cat got out from under the car.
No malgaste su dinero.,Don't waste your money.
Sabía que lo dirías.,I knew you'd say that.
¿Te gusta la comida india?,Do you like Indian food?
Se casaron hace tres meses.,They got married three months ago.
Un desconocido me llamó ayer por teléfono.,A stranger phoned me yesterday.
Espero irme unos días fuera de Tokio.,I hope to get away from Tokyo for a few days.
Eso fue probablemente lo que influenció su decisión.,That was probably what influenced their decision.
¿Y bien? ¿Vas a venir?,Well? Will you come?
Tom se quitó los calcetines.,Tom took off his socks.
¿A dónde crees que vas?,Where do you think you're going?
Tom evitaba los lugares donde la gente fumaba.,Tom avoided places where people smoked.
Tom me pidió que te dijera algo.,Tom asked me to tell you something.
Él me mostró como se hace una torta.,He showed me how to make a cake.
La cara de Tom está roja.,Tom's face is red.
"Pase lo que pase, voy a mantener mis principios hasta el final.","Whatever happens, I'll stick to my principles to the bitter end."
Debería ir con vosotros.,I should go with you.
No sé cocinar tan bien como mi madre.,I cannot cook as well as my mother does.
"Quiero aprender a hablar hawaiano, para así poder impresionar a mi novia.","I want to learn to speak Hawaiian, so I can impress my girlfriend."
¿Viste la película de vaqueros anoche en televisión?,Did you see the cowboy movie on TV last night?
¿Tú y Tom hablaron de un precio?,Did you and Tom discuss a price?
No interrumpas cuando otros estén hablando.,Do not interrupt when another is speaking.
Tom tiene el pelo rojo.,Tom has red hair.
"No habléis de trabajo, estamos de vacaciones.",Don't talk about work. We're on vacation.
"Tom no sabía el significado de ""anglofobia,""así que hizo una búsqueda rápida en la web para ver si podía encontrar qué significaba.","Tom didn't know the meaning of ""anglophobia,"" so he did a quick web search to see if he could find out what it meant."
¿Crees que hay alguna posibilidad de que Tom tenga razón?,Do you think there's a chance Tom is actually right?
Sobran motivos para que yo renuncie.,There are plenty enough reasons for me to resign.
El fugitivo está armado y es peligroso.,The fugitive is armed and dangerous.
Tom debería tener un montón de tiempo.,Tom should have plenty of time.
Verdaderamente necesitas a un psiquiatra.,You really need a psychiatrist.
Tiene una visión de la vida muy materialista.,He has a very materialistic outlook on life.
Ella le dijo que parase.,She told him to stop.
Eso no ayuda.,That doesn't help.
¿En qué te gastarías un millón de dólares?,How would you spend a million dollars?
"Cada mañana, mamá es la primera en levantarse.",My mother is the first one to get up every morning.
Recibí un poco de ayuda de un amigo.,I had a little help from a friend.
Ya no me gustas.,I don't love you anymore.
Nosotros comemos pescado crudo con frecuencia.,We often eat raw fish.
"Me tomó bastante tiempo, pero finalmente logré convencerlo.","It took a long time, but in the end I was able to convince him."
No quedó nada en la heladera.,Nothing remained in the refrigerator.
"Si estás ocupado ahora, puedo regresar después.","If you're busy now, I can come back later."
Dejamos la puerta abierta.,We left the door open.
Estaba esperando el momento adecuado.,I was waiting for the right moment.
A Tom lo acompañaba Mary.,Tom was accompanied by Mary.
¿Cuál es tu ciudad favorita en el mundo?,What's your favorite city in the world?
Quédese aquí con nosotras.,Stay with us.
Tom estuvo de acuerdo en ayudar a Mary con su trabajo.,Tom agreed to help Mary with her work.
Tom se baña todas las noches después de la cena.,Tom takes a bath every evening after dinner.
Ocho entre dos es cuatro.,Eight divided by two is four.
Empecemos en la página 30.,Let's begin on page 30.
Vamos a la escuela porque queremos aprender.,We go to school because we want to learn.
Las cosas no son tan simples.,Things are not that simple.
La música paró.,The music stopped.
¿No tienes un bolígrafo?,Don't you have a pen?
Ese era uno de nuestros problemas.,That was one of our problems.
Me alegro mucho de verte.,I'm very glad to see you.
¿Te dijeron que hicieras eso?,Were you told to do so?
¿A qué hora desayunas normalmente?,What time do you usually have breakfast?
¡Tienes que estar bromeando!,You've gotta be kidding!
Me gusta leer antes de ir a dormir.,I like to read before I go to bed.
Nadie puede detenerlo.,Nobody can stop it.
Nos conocimos ahí ayer.,We met there yesterday.
Tom es el que ayudó a Mary con los deberes.,Tom is the one who helped Mary with her homework.
¿Hay algo que me quieras decir?,Is there something you want to tell me?
La puerta estaba con llave y no pudimos entrar.,The door was locked and we couldn't get in.
¿Cuánto cuesta una noche?,How much for the night?
